phase,label,backend,batch,simd,omp,mpi,ranks,threads,nx,ny,nz,steps,px,py,pz,wall_ms,mpi_ms,eta_ms,zeta_ms,u_ms,psi_ms,philow_ms,phihigh_ms,pressure_ms,porosity_ms,untimed_ms,cellstep_1e8s,rss_mb,l2_ux,l2_p,g_ms,status,note
11_matrix_mpi,schur R=56 56x1x1 s1,schur,64,1,0,1,56,1,224,224,224,4,56,1,1,716.064,362.637,543.380,11.571,14.689,62.619,3.505,4.643,3.504,0.000,72.153,356.767,54.2,,,,ok,
11_matrix_mpi,pipeline R=56 1x7x8 s1,pipeline,64,1,0,1,56,1,224,224,224,4,1,7,8,194.864,28.963,94.079,32.466,31.973,10.504,6.284,6.037,2.269,0.000,11.252,96.852,52.5,,,,ok,
11_matrix_mpi,pipeline R=56 1x8x7 s1,pipeline,64,1,0,1,56,1,224,224,224,4,1,8,7,193.580,28.333,94.170,32.431,30.664,10.355,6.648,6.202,1.731,0.000,11.379,95.096,52.5,,,,ok,
11_matrix_mpi,pipeline R=56 1x14x4 s1,pipeline,64,1,0,1,56,1,224,224,224,4,1,14,4,200.880,32.540,93.278,40.138,30.498,9.672,8.070,6.092,1.756,0.000,11.376,99.204,53.4,,,,ok,
11_matrix_mpi,pipeline R=56 1x28x2 s1,pipeline,64,1,0,1,56,1,224,224,224,4,1,28,2,209.678,38.465,92.246,48.114,30.479,8.757,7.473,5.948,1.784,0.000,14.877,104.200,56.9,,,,ok,
11_matrix_mpi,pipeline R=56 1x56x1 s1,pipeline,64,1,0,1,56,1,224,224,224,4,1,56,1,239.355,53.889,87.306,72.200,25.972,10.472,12.420,5.890,1.788,0.000,23.307,118.967,63.0,,,,ok,
11_matrix_mpi,pipeline R=56 2x1x28 s1,pipeline,64,1,0,1,56,1,224,224,224,4,2,1,28,206.551,37.007,96.199,22.356,46.317,11.042,5.235,6.744,1.955,0.000,16.703,102.085,55.1,,,,ok,
11_matrix_mpi,pipeline R=56 2x2x14 s1,pipeline,64,1,0,1,56,1,224,224,224,4,2,2,14,196.615,33.369,94.680,27.226,37.867,10.314,5.468,6.943,1.644,0.000,12.473,97.537,52.5,,,,ok,
11_matrix_mpi,pipeline R=56 2x4x7 s1,pipeline,64,1,0,1,56,1,224,224,224,4,2,4,7,196.137,33.540,94.058,32.212,31.138,10.425,5.740,6.390,1.723,0.000,14.451,97.311,51.6,,,,ok,
11_matrix_mpi,pipeline R=56 2x7x4 s1,pipeline,64,1,0,1,56,1,224,224,224,4,2,7,4,196.416,32.279,96.465,29.545,30.833,10.144,6.026,6.080,1.750,0.000,15.573,97.431,51.6,,,,ok,
11_matrix_mpi,pipeline R=56 2x14x2 s1,pipeline,64,1,0,1,56,1,224,224,224,4,2,14,2,205.124,38.492,94.153,41.107,30.926,10.381,6.702,6.436,1.672,0.000,13.747,102.063,53.4,,,,ok,
11_matrix_mpi,pipeline R=56 2x28x1 s1,pipeline,64,1,0,1,56,1,224,224,224,4,2,28,1,211.053,38.226,95.359,45.864,24.471,10.546,7.152,5.443,1.940,0.000,20.278,104.953,56.9,,,,ok,
11_matrix_mpi,pipeline R=56 4x1x14 s1,pipeline,64,1,0,1,56,1,224,224,224,4,4,1,14,184.543,37.142,81.699,22.335,41.690,10.196,5.028,7.463,1.514,0.000,14.618,90.833,53.4,,,,ok,
11_matrix_mpi,pipeline R=56 4x2x7 s1,pipeline,64,1,0,1,56,1,224,224,224,4,4,2,7,183.085,36.520,80.086,27.362,33.883,10.438,5.522,7.461,1.501,0.000,16.832,91.066,51.6,,,,ok,
11_matrix_mpi,pipeline R=56 4x7x2 s1,pipeline,64,1,0,1,56,1,224,224,224,4,4,7,2,183.680,38.662,80.491,32.062,28.323,9.641,7.236,5.612,1.865,0.000,18.450,91.518,51.6,,,,ok,
11_matrix_mpi,pipeline R=56 4x14x1 s1,pipeline,64,1,0,1,56,1,224,224,224,4,4,14,1,190.109,39.661,81.276,41.260,25.296,9.377,7.800,5.585,1.964,0.000,17.551,94.575,54.2,,,,ok,
11_matrix_mpi,pipeline R=56 7x1x8 s1,pipeline,64,1,0,1,56,1,224,224,224,4,7,1,8,187.404,35.253,85.847,23.381,30.662,12.115,5.352,6.214,2.019,0.000,21.814,92.840,52.5,,,,ok,
11_matrix_mpi,pipeline R=56 7x2x4 s1,pipeline,64,1,0,1,56,1,224,224,224,4,7,2,4,191.786,43.075,82.987,26.861,31.056,11.651,5.630,6.515,1.953,0.000,25.133,95.107,51.6,,,,ok,
11_matrix_mpi,pipeline R=56 7x4x2 s1,pipeline,64,1,0,1,56,1,224,224,224,4,7,4,2,188.862,40.932,82.433,30.509,27.690,12.133,5.905,5.948,1.785,0.000,22.459,93.800,51.6,,,,ok,
11_matrix_mpi,pipeline R=56 7x8x1 s1,pipeline,64,1,0,1,56,1,224,224,224,4,7,8,1,189.350,38.013,83.479,35.053,25.978,10.903,7.004,6.014,2.019,0.000,18.900,94.126,52.5,,,,ok,
11_matrix_mpi,pipeline R=56 8x1x7 s1,pipeline,64,1,0,1,56,1,224,224,224,4,8,1,7,189.306,39.299,88.724,21.691,32.448,13.094,5.180,6.549,1.926,0.000,19.694,93.519,52.5,,,,ok,
11_matrix_mpi,pipeline R=56 8x7x1 s1,pipeline,64,1,0,1,56,1,224,224,224,4,8,7,1,192.908,38.360,85.112,34.766,24.846,13.212,5.984,5.612,2.170,0.000,21.206,96.116,52.5,,,,ok,
11_matrix_mpi,pipeline R=56 14x1x4 s1,pipeline,64,1,0,1,56,1,224,224,224,4,14,1,4,201.298,45.604,92.217,23.155,31.207,14.537,5.526,6.528,2.107,0.000,26.021,100.114,53.4,,,,ok,
11_matrix_mpi,pipeline R=56 14x2x2 s1,pipeline,64,1,0,1,56,1,224,224,224,4,14,2,2,207.189,45.728,90.503,27.745,32.295,13.942,5.781,6.858,1.986,0.000,28.079,102.972,53.4,,,,ok,
11_matrix_mpi,pipeline R=56 14x4x1 s1,pipeline,64,1,0,1,56,1,224,224,224,4,14,4,1,206.806,47.865,91.313,30.074,26.562,16.666,5.913,6.024,2.260,0.000,27.994,101.968,53.4,,,,ok,
11_matrix_mpi,pipeline R=56 28x1x2 s1,pipeline,64,1,0,1,56,1,224,224,224,4,28,1,2,223.875,50.080,98.332,23.905,31.958,12.620,5.679,6.797,2.413,0.000,42.171,110.895,56.0,,,,ok,
11_matrix_mpi,pipeline R=56 28x2x1 s1,pipeline,64,1,0,1,56,1,224,224,224,4,28,2,1,227.755,54.143,101.146,28.093,29.060,14.092,7.996,6.858,2.045,0.000,38.465,113.238,56.9,,,,ok,
11_matrix_mpi,pipeline R=56 56x1x1 s1,pipeline,64,1,0,1,56,1,224,224,224,4,56,1,1,273.754,64.847,114.749,28.563,30.630,15.992,5.889,6.275,3.103,0.000,68.553,135.697,63.0,,,,ok,
11_matrix_mpi,schur R=4 2x1x2 s1,schur,64,1,0,1,4,1,128,128,128,10,2,1,2,254.565,21.017,143.838,8.790,72.242,8.782,7.069,8.745,0.808,0.000,4.291,48.554,79.6,,,,ok,
11_matrix_mpi,schur R=4 2x2x1 s1,schur,64,1,0,1,4,1,128,128,128,10,2,2,1,242.462,16.704,143.006,56.155,13.463,8.726,7.866,7.310,0.770,0.000,5.166,46.245,79.6,,,,ok,
11_matrix_mpi,schur R=4 4x1x1 s1,schur,64,1,0,1,4,1,128,128,128,10,4,1,1,213.114,26.669,157.456,8.348,13.138,8.874,6.993,7.612,0.790,0.000,9.903,40.648,80.5,,,,ok,
11_matrix_mpi,pipeline R=4 2x1x2 s1,pipeline,64,1,0,1,4,1,128,128,128,10,2,1,2,282.283,16.354,153.216,40.458,50.398,13.046,8.617,8.845,1.060,0.000,6.643,53.841,103.2,,,,ok,
11_matrix_mpi,pipeline R=4 2x2x1 s1,pipeline,64,1,0,1,4,1,128,128,128,10,2,2,1,279.001,14.971,149.844,47.297,43.161,12.569,8.936,9.029,1.063,0.000,7.102,53.215,103.2,,,,ok,
11_matrix_mpi,pipeline R=4 4x1x1 s1,pipeline,64,1,0,1,4,1,128,128,128,10,4,1,1,281.275,15.904,152.837,40.573,43.466,14.173,8.660,8.546,1.083,0.000,11.937,53.649,105.0,,,,ok,
11_matrix_mpi,schur R=8 1x8x1 s1,schur,64,1,0,1,8,1,128,128,128,10,1,8,1,132.534,20.506,59.057,47.970,6.860,4.592,5.947,3.730,0.536,0.000,3.842,50.558,50.8,,,,ok,
11_matrix_mpi,schur R=8 2x1x4 s1,schur,64,1,0,1,8,1,128,128,128,10,2,1,4,138.645,18.613,72.147,4.527,45.780,4.753,3.608,4.329,0.537,0.000,2.964,52.889,49.0,,,,ok,
11_matrix_mpi,schur R=8 2x2x2 s1,schur,64,1,0,1,8,1,128,128,128,10,2,2,2,153.344,11.836,70.451,31.554,34.974,4.849,3.987,4.180,0.513,0.000,2.836,58.496,48.1,,,,ok,
11_matrix_mpi,schur R=8 2x4x1 s1,schur,64,1,0,1,8,1,128,128,128,10,2,4,1,136.850,21.062,70.836,41.349,7.590,5.021,4.326,3.640,0.557,0.000,3.531,52.203,49.0,,,,ok,
11_matrix_mpi,schur R=8 4x1x2 s1,schur,64,1,0,1,8,1,128,128,128,10,4,1,2,139.987,18.498,78.762,4.184,37.331,4.966,3.553,4.545,0.587,0.000,6.059,53.401,49.0,,,,ok,
11_matrix_mpi,schur R=8 4x2x1 s1,schur,64,1,0,1,8,1,128,128,128,10,4,2,1,136.247,17.486,77.749,30.608,7.503,5.232,4.142,3.780,0.613,0.000,6.620,51.974,49.0,,,,ok,
11_matrix_mpi,schur R=8 8x1x1 s1,schur,64,1,0,1,8,1,128,128,128,10,8,1,1,127.381,20.233,89.937,4.243,7.867,6.691,3.607,3.874,0.665,0.000,10.497,48.591,50.8,,,,ok,
11_matrix_mpi,pipeline R=8 1x8x1 s1,pipeline,64,1,0,1,8,1,128,128,128,10,1,8,1,179.243,13.248,101.182,32.523,22.875,7.005,5.390,4.483,0.755,0.000,5.030,68.344,62.1,,,,ok,
11_matrix_mpi,pipeline R=8 2x1x4 s1,pipeline,64,1,0,1,8,1,128,128,128,10,2,1,4,149.852,12.166,78.328,20.784,29.081,6.876,4.422,4.843,0.744,0.000,4.774,57.164,60.4,,,,ok,
11_matrix_mpi,pipeline R=8 2x2x2 s1,pipeline,64,1,0,1,8,1,128,128,128,10,2,2,2,148.235,11.283,76.322,24.782,25.535,6.900,4.661,4.670,0.722,0.000,4.643,56.547,59.5,,,,ok,
11_matrix_mpi,pipeline R=8 2x4x1 s1,pipeline,64,1,0,1,8,1,128,128,128,10,2,4,1,148.588,11.279,76.293,27.732,22.417,6.917,4.894,4.420,0.773,0.000,5.142,56.682,60.4,,,,ok,
11_matrix_mpi,pipeline R=8 4x1x2 s1,pipeline,64,1,0,1,8,1,128,128,128,10,4,1,2,150.069,12.198,78.747,21.031,25.797,7.338,4.454,4.657,0.805,0.000,7.240,57.247,60.4,,,,ok,
11_matrix_mpi,pipeline R=8 4x2x1 s1,pipeline,64,1,0,1,8,1,128,128,128,10,4,2,1,150.424,13.117,78.581,24.443,22.642,7.338,4.668,4.460,0.803,0.000,7.489,57.382,60.4,,,,ok,
11_matrix_mpi,pipeline R=8 8x1x1 s1,pipeline,64,1,0,1,8,1,128,128,128,10,8,1,1,154.146,14.658,81.107,21.270,23.102,7.839,4.489,4.514,0.848,0.000,10.977,58.802,62.1,,,,ok,
11_matrix_mpi,schur R=14 1x14x1 s1,schur,64,1,0,1,14,1,128,128,128,10,1,14,1,100.022,25.780,38.669,40.012,5.176,2.992,5.631,2.155,0.442,0.000,4.945,61.048,39.4,,,,ok,
11_matrix_mpi,schur R=14 2x1x7 s1,schur,64,1,0,1,14,1,128,128,128,10,2,1,7,89.700,14.169,46.363,3.292,28.511,3.442,2.197,2.822,0.443,0.000,2.630,57.629,35.9,,,,ok,
11_matrix_mpi,schur R=14 2x7x1 s1,schur,64,1,0,1,14,1,128,128,128,10,2,7,1,90.924,15.480,46.893,26.554,4.725,3.396,2.990,2.124,0.395,0.000,3.847,58.416,36.8,,,,ok,
11_matrix_mpi,schur R=14 7x1x2 s1,schur,64,1,0,1,14,1,128,128,128,10,7,1,2,99.869,20.555,54.184,3.448,27.460,3.434,2.126,3.046,0.451,0.000,5.720,64.163,35.9,,,,ok,
11_matrix_mpi,schur R=14 7x2x1 s1,schur,64,1,0,1,14,1,128,128,128,10,7,2,1,97.968,16.955,57.058,19.931,5.839,3.616,2.638,2.308,0.466,0.000,6.112,62.940,36.8,,,,ok,
11_matrix_mpi,schur R=14 14x1x1 s1,schur,64,1,0,1,14,1,128,128,128,10,14,1,1,96.704,26.086,63.643,4.455,7.745,6.519,2.184,2.213,0.689,0.000,9.256,59.021,38.5,,,,ok,
11_matrix_mpi,pipeline R=14 1x14x1 s1,pipeline,64,1,0,1,14,1,128,128,128,10,1,14,1,117.013,18.355,61.374,23.598,14.873,4.627,3.651,3.088,0.457,0.000,5.345,71.001,46.4,,,,ok,
11_matrix_mpi,pipeline R=14 2x1x7 s1,pipeline,64,1,0,1,14,1,128,128,128,10,2,1,7,95.771,12.680,49.907,12.631,18.246,4.773,2.677,3.081,0.578,0.000,3.878,61.214,42.9,,,,ok,
11_matrix_mpi,pipeline R=14 2x7x1 s1,pipeline,64,1,0,1,14,1,128,128,128,10,2,7,1,94.906,12.333,48.066,17.092,13.495,4.597,3.134,2.748,0.546,0.000,5.228,60.975,42.9,,,,ok,
11_matrix_mpi,pipeline R=14 7x1x2 s1,pipeline,64,1,0,1,14,1,128,128,128,10,7,1,2,95.571,14.385,48.478,12.758,16.296,4.807,2.697,3.062,0.568,0.000,6.905,61.283,42.9,,,,ok,
11_matrix_mpi,pipeline R=14 7x2x1 s1,pipeline,64,1,0,1,14,1,128,128,128,10,7,2,1,96.390,14.044,49.285,14.958,14.170,4.827,2.856,2.943,0.541,0.000,6.810,61.850,42.9,,,,ok,
11_matrix_mpi,pipeline R=14 14x1x1 s1,pipeline,64,1,0,1,14,1,128,128,128,10,14,1,1,103.370,19.075,53.315,13.678,14.882,5.176,2.878,3.318,0.594,0.000,9.529,62.773,46.4,,,,ok,
11_matrix_mpi,schur R=28 1x7x4 s1,schur,64,1,0,1,28,1,128,128,128,10,1,7,4,65.307,16.492,22.938,15.678,18.956,2.075,1.572,1.468,0.302,0.000,2.318,83.910,26.2,,,,ok,
11_matrix_mpi,schur R=28 1x14x2 s1,schur,64,1,0,1,28,1,128,128,128,10,1,14,2,74.816,18.069,23.092,24.619,14.291,2.399,3.591,1.484,0.335,0.000,5.005,91.328,28.0,,,,ok,
11_matrix_mpi,schur R=28 1x28x1 s1,schur,64,1,0,1,28,1,128,128,128,10,1,28,1,108.561,44.060,22.764,60.512,3.837,2.139,10.988,1.415,0.427,0.000,6.479,132.517,30.6,,,,ok,
11_matrix_mpi,schur R=28 2x1x14 s1,schur,64,1,0,1,28,1,128,128,128,10,2,1,14,68.242,19.133,28.855,2.221,26.022,2.717,1.346,3.201,0.378,0.000,3.502,83.300,28.0,,,,ok,
11_matrix_mpi,schur R=28 2x2x7 s1,schur,64,1,0,1,28,1,128,128,128,10,2,2,7,64.585,11.142,26.987,12.117,16.904,2.537,1.417,1.737,0.333,0.000,2.553,82.988,26.2,,,,ok,
11_matrix_mpi,schur R=28 2x7x2 s1,schur,64,1,0,1,28,1,128,128,128,10,2,7,2,67.210,14.554,27.561,15.737,15.525,2.285,1.739,1.467,0.301,0.000,2.595,86.361,26.2,,,,ok,
11_matrix_mpi,schur R=28 2x14x1 s1,schur,64,1,0,1,28,1,128,128,128,10,2,14,1,71.174,21.040,29.296,26.862,3.383,2.399,3.297,1.240,0.400,0.000,4.297,86.878,28.0,,,,ok,
11_matrix_mpi,schur R=28 4x1x7 s1,schur,64,1,0,1,28,1,128,128,128,10,4,1,7,59.084,11.679,30.458,2.138,16.504,2.550,1.185,1.784,0.348,0.000,4.117,75.918,26.2,,,,ok,
11_matrix_mpi,schur R=28 4x7x1 s1,schur,64,1,0,1,28,1,128,128,128,10,4,7,1,60.155,12.992,31.077,15.156,3.301,2.759,1.883,1.187,0.451,0.000,4.341,77.290,26.2,,,,ok,
11_matrix_mpi,schur R=28 7x1x4 s1,schur,64,1,0,1,28,1,128,128,128,10,7,1,4,64.833,17.391,32.413,2.048,19.339,2.502,1.293,2.006,0.375,0.000,4.857,83.299,26.2,,,,ok,
11_matrix_mpi,schur R=28 7x2x2 s1,schur,64,1,0,1,28,1,128,128,128,10,7,2,2,72.602,16.433,33.427,12.398,16.051,2.398,1.578,1.573,0.493,0.000,4.684,93.289,26.2,,,,ok,
11_matrix_mpi,schur R=28 7x4x1 s1,schur,64,1,0,1,28,1,128,128,128,10,7,4,1,62.919,14.855,32.275,15.990,3.846,2.551,1.755,1.216,0.476,0.000,4.810,80.833,26.2,,,,ok,
11_matrix_mpi,schur R=28 14x1x2 s1,schur,64,1,0,1,28,1,128,128,128,10,14,1,2,73.831,17.530,40.146,2.806,14.654,4.336,1.261,1.728,0.687,0.000,8.213,90.125,28.0,,,,ok,
11_matrix_mpi,schur R=28 14x2x1 s1,schur,64,1,0,1,28,1,128,128,128,10,14,2,1,76.670,22.758,43.593,13.684,5.206,3.835,1.688,1.475,0.662,0.000,6.527,93.592,28.0,,,,ok,
11_matrix_mpi,schur R=28 28x1x1 s1,schur,64,1,0,1,28,1,128,128,128,10,28,1,1,125.479,58.128,89.219,4.194,5.916,11.821,1.343,1.523,0.636,0.000,10.827,153.164,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 1x7x4 s1,pipeline,64,1,0,1,28,1,128,128,128,10,1,7,4,67.289,10.628,32.621,11.919,11.922,3.077,2.064,2.236,0.306,0.000,3.144,86.051,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 1x14x2 s1,pipeline,64,1,0,1,28,1,128,128,128,10,1,14,2,74.269,14.267,34.661,15.570,11.758,2.891,2.427,2.262,0.402,0.000,4.298,90.661,31.5,,,,ok,
11_matrix_mpi,pipeline R=28 1x28x1 s1,pipeline,64,1,0,1,28,1,128,128,128,10,1,28,1,83.719,27.003,34.687,23.279,9.927,2.936,2.918,1.963,0.568,0.000,7.441,101.705,33.2,,,,ok,
11_matrix_mpi,pipeline R=28 2x1x14 s1,pipeline,64,1,0,1,28,1,128,128,128,10,2,1,14,68.532,14.853,32.615,8.789,14.768,3.572,1.810,2.474,0.402,0.000,4.102,83.229,30.6,,,,ok,
11_matrix_mpi,pipeline R=28 2x2x7 s1,pipeline,64,1,0,1,28,1,128,128,128,10,2,2,7,63.541,10.376,30.275,9.970,11.266,3.493,1.832,2.243,0.350,0.000,4.112,80.783,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 2x7x2 s1,pipeline,64,1,0,1,28,1,128,128,128,10,2,7,2,64.596,11.104,29.342,11.723,11.458,3.240,2.093,2.065,0.398,0.000,4.277,82.466,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 2x14x1 s1,pipeline,64,1,0,1,28,1,128,128,128,10,2,14,1,69.979,14.743,31.904,15.001,9.544,3.215,2.596,2.175,0.340,0.000,5.204,85.424,31.5,,,,ok,
11_matrix_mpi,pipeline R=28 4x1x7 s1,pipeline,64,1,0,1,28,1,128,128,128,10,4,1,7,65.607,10.010,31.934,8.286,11.755,3.720,1.689,2.173,0.601,0.000,5.449,84.302,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 4x7x1 s1,pipeline,64,1,0,1,28,1,128,128,128,10,4,7,1,66.514,11.332,31.922,11.805,9.553,3.367,2.085,2.010,0.531,0.000,5.241,84.638,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 7x1x4 s1,pipeline,64,1,0,1,28,1,128,128,128,10,7,1,4,65.840,12.184,31.304,8.685,12.292,3.481,1.716,2.355,0.443,0.000,5.564,84.308,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 7x2x2 s1,pipeline,64,1,0,1,28,1,128,128,128,10,7,2,2,66.744,13.535,30.695,10.817,11.386,3.482,1.831,2.143,0.429,0.000,5.961,85.676,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 7x4x1 s1,pipeline,64,1,0,1,28,1,128,128,128,10,7,4,1,68.518,12.948,31.882,11.841,9.633,3.666,2.033,2.134,0.457,0.000,6.872,87.064,29.8,,,,ok,
11_matrix_mpi,pipeline R=28 14x1x2 s1,pipeline,64,1,0,1,28,1,128,128,128,10,14,1,2,70.417,14.704,33.910,9.333,12.255,3.455,1.874,2.629,0.429,0.000,6.532,85.525,30.6,,,,ok,
11_matrix_mpi,pipeline R=28 14x2x1 s1,pipeline,64,1,0,1,28,1,128,128,128,10,14,2,1,72.058,15.369,34.431,11.910,10.631,3.417,2.038,2.489,0.440,0.000,6.702,87.397,31.5,,,,ok,
11_matrix_mpi,pipeline R=28 28x1x1 s1,pipeline,64,1,0,1,28,1,128,128,128,10,28,1,1,80.220,26.229,38.463,10.897,10.655,4.737,1.949,2.348,0.722,0.000,10.449,97.490,33.2,,,,ok,
11_matrix_mpi,schur R=56 1x7x8 s1,schur,64,1,0,1,56,1,128,128,128,10,1,7,8,35.319,10.876,11.320,8.671,10.855,1.123,0.875,0.936,0.136,0.000,1.403,90.750,22.8,,,,ok,
11_matrix_mpi,schur R=56 1x8x7 s1,schur,64,1,0,1,56,1,128,128,128,10,1,8,7,33.620,8.569,11.410,9.391,8.467,1.062,1.070,0.750,0.175,0.000,1.295,86.391,23.6,,,,ok,
11_matrix_mpi,schur R=56 1x14x4 s1,schur,64,1,0,1,56,1,128,128,128,10,1,14,4,40.845,14.141,11.819,14.075,9.243,1.137,2.067,0.753,0.127,0.000,1.624,99.711,22.8,,,,ok,
11_matrix_mpi,schur R=56 1x28x2 s1,schur,64,1,0,1,56,1,128,128,128,10,1,28,2,73.387,37.703,10.888,42.276,7.779,1.126,7.093,0.788,0.181,0.000,3.256,179.165,24.5,,,,ok,
11_matrix_mpi,schur R=56 1x56x1 s1,schur,64,1,0,1,56,1,128,128,128,10,1,56,1,236.604,156.793,12.382,189.939,2.159,1.376,23.174,0.790,0.247,0.000,6.537,481.352,27.1,,,,ok,
11_matrix_mpi,schur R=56 2x1x28 s1,schur,64,1,0,1,56,1,128,128,128,10,2,1,28,61.237,28.716,14.023,0.842,35.043,1.214,0.704,6.335,0.183,0.000,2.893,149.362,23.6,,,,ok,
11_matrix_mpi,schur R=56 2x2x14 s1,schur,64,1,0,1,56,1,128,128,128,10,2,2,14,40.104,12.440,14.200,6.454,13.710,1.200,0.749,1.732,0.165,0.000,1.894,97.904,23.6,,,,ok,
11_matrix_mpi,schur R=56 2x4x7 s1,schur,64,1,0,1,56,1,128,128,128,10,2,4,7,34.458,9.323,13.659,7.756,8.590,1.097,0.748,0.841,0.135,0.000,1.632,88.531,23.6,,,,ok,
11_matrix_mpi,schur R=56 2x7x4 s1,schur,64,1,0,1,56,1,128,128,128,10,2,7,4,35.814,10.174,13.818,8.261,9.146,1.018,0.924,0.738,0.152,0.000,1.757,92.032,22.8,,,,ok,
11_matrix_mpi,schur R=56 2x14x2 s1,schur,64,1,0,1,56,1,128,128,128,10,2,14,2,42.251,12.790,15.093,13.751,6.664,1.305,1.741,0.736,0.167,0.000,2.794,103.145,23.6,,,,ok,
11_matrix_mpi,schur R=56 2x28x1 s1,schur,64,1,0,1,56,1,128,128,128,10,2,28,1,64.038,30.909,14.955,34.505,1.598,1.388,6.655,0.643,0.155,0.000,4.139,156.270,24.5,,,,ok,
11_matrix_mpi,schur R=56 4x1x14 s1,schur,64,1,0,1,56,1,128,128,128,10,4,1,14,39.630,14.965,16.428,0.920,15.939,1.238,0.663,1.917,0.225,0.000,2.300,96.748,23.6,,,,ok,
11_matrix_mpi,schur R=56 4x2x7 s1,schur,64,1,0,1,56,1,128,128,128,10,4,2,7,34.697,7.904,15.670,5.666,8.400,1.118,0.702,0.991,0.189,0.000,1.961,89.163,21.9,,,,ok,
11_matrix_mpi,schur R=56 4x7x2 s1,schur,64,1,0,1,56,1,128,128,128,10,4,7,2,36.198,10.113,15.817,7.549,7.775,1.178,0.961,0.684,0.184,0.000,2.050,93.012,22.8,,,,ok,
11_matrix_mpi,schur R=56 4x14x1 s1,schur,64,1,0,1,56,1,128,128,128,10,4,14,1,41.966,16.530,17.434,16.120,1.726,1.407,1.969,0.631,0.236,0.000,2.443,102.423,23.6,,,,ok,
11_matrix_mpi,schur R=56 7x1x8 s1,schur,64,1,0,1,56,1,128,128,128,10,7,1,8,36.012,12.157,17.280,0.961,12.126,1.223,0.561,1.178,0.176,0.000,2.507,92.511,22.8,,,,ok,
11_matrix_mpi,schur R=56 7x2x4 s1,schur,64,1,0,1,56,1,128,128,128,10,7,2,4,38.785,11.217,17.858,5.962,9.467,1.302,0.703,0.854,0.201,0.000,2.438,99.659,21.9,,,,ok,
11_matrix_mpi,schur R=56 7x4x2 s1,schur,64,1,0,1,56,1,128,128,128,10,7,4,2,37.532,10.885,16.511,7.671,7.751,1.429,0.862,0.704,0.173,0.000,2.431,96.435,21.9,,,,ok,
11_matrix_mpi,schur R=56 7x8x1 s1,schur,64,1,0,1,56,1,128,128,128,10,7,8,1,35.299,11.749,18.067,9.175,1.701,1.753,1.166,0.574,0.206,0.000,2.657,90.678,22.8,,,,ok,
11_matrix_mpi,schur R=56 8x1x7 s1,schur,64,1,0,1,56,1,128,128,128,10,8,1,7,34.238,10.196,17.683,0.943,9.540,1.666,0.557,1.039,0.225,0.000,2.585,87.973,21.9,,,,ok,
11_matrix_mpi,schur R=56 8x7x1 s1,schur,64,1,0,1,56,1,128,128,128,10,8,7,1,35.029,11.188,18.783,8.350,1.622,1.883,1.049,0.580,0.269,0.000,2.493,90.012,22.8,,,,ok,
11_matrix_mpi,schur R=56 14x1x4 s1,schur,64,1,0,1,56,1,128,128,128,10,14,1,4,41.301,14.976,22.294,1.224,10.059,2.520,0.586,1.058,0.187,0.000,3.373,100.828,22.8,,,,ok,
11_matrix_mpi,schur R=56 14x2x2 s1,schur,64,1,0,1,56,1,128,128,128,10,14,2,2,45.962,15.171,24.296,6.532,7.565,2.557,0.778,0.782,0.255,0.000,3.197,112.212,22.8,,,,ok,
11_matrix_mpi,schur R=56 14x4x1 s1,schur,64,1,0,1,56,1,128,128,128,10,14,4,1,46.726,20.486,27.681,9.225,2.264,2.705,0.990,0.635,0.231,0.000,2.995,114.059,22.8,,,,ok,
11_matrix_mpi,schur R=56 28x1x2 s1,schur,64,1,0,1,56,1,128,128,128,10,28,1,2,78.883,43.566,53.468,1.754,9.226,7.547,0.609,1.006,0.260,0.000,5.013,192.584,24.5,,,,ok,
11_matrix_mpi,schur R=56 28x2x1 s1,schur,64,1,0,1,56,1,128,128,128,10,28,2,1,77.005,42.698,52.166,6.598,2.769,8.599,0.956,0.714,0.319,0.000,4.884,187.833,23.6,,,,ok,
11_matrix_mpi,schur R=56 56x1x1 s1,schur,64,1,0,1,56,1,128,128,128,10,56,1,1,232.627,152.744,191.529,3.049,5.104,23.824,0.782,0.826,0.469,0.000,7.044,473.259,27.1,,,,ok,
11_matrix_mpi,pipeline R=56 1x7x8 s1,pipeline,64,1,0,1,56,1,128,128,128,10,1,7,8,35.434,7.506,16.505,5.611,7.258,1.550,1.202,1.231,0.135,0.000,1.942,90.517,23.6,,,,ok,
11_matrix_mpi,pipeline R=56 1x8x7 s1,pipeline,64,1,0,1,56,1,128,128,128,10,1,8,7,36.458,7.543,16.354,7.140,6.164,1.357,1.723,1.115,0.159,0.000,2.446,91.991,24.5,,,,ok,
11_matrix_mpi,pipeline R=56 1x14x4 s1,pipeline,64,1,0,1,56,1,128,128,128,10,1,14,4,37.777,8.495,17.019,7.600,6.389,1.534,1.381,1.181,0.111,0.000,2.562,90.706,24.5,,,,ok,
